time	qlen
1619575704.610878	80.0
1619575704.624534	81.0
1619575704.638823	81.0
1619575704.652251	82.0
1619575704.665235	81.0
1619575704.679384	80.0
1619575704.693453	79.0
1619575704.707694	80.0
1619575704.721942	80.0
1619575704.736272	80.0
1619575704.750471	80.0
1619575704.765343	81.0
1619575704.779647	81.0
1619575704.792293	82.0
1619575704.806569	82.0
1619575704.819722	81.0
1619575704.833765	81.0
1619575704.848227	82.0
1619575704.862489	82.0
1619575704.875832	81.0
1619575704.889483	81.0
1619575704.902925	82.0
1619575704.916939	82.0
1619575704.930881	82.0
1619575704.943713	82.0
1619575704.957186	83.0
1619575704.970046	82.0
1619575704.983936	81.0
1619575704.998483	80.0
1619575705.012154	81.0
1619575705.026572	81.0
1619575705.040429	81.0
1619575705.054931	82.0
1619575705.068443	81.0
1619575705.083326	81.0
1619575705.09811	82.0
1619575705.112056	82.0
1619575705.125684	82.0
1619575705.139171	83.0
1619575705.153227	82.0
1619575705.166946	82.0
1619575705.180318	83.0
1619575705.195294	82.0
1619575705.208491	82.0
1619575705.221869	83.0
1619575705.235626	83.0
1619575705.249171	82.0
1619575705.262993	83.0
1619575705.276157	82.0
1619575705.290961	82.0
1619575705.304368	81.0
1619575705.318332	82.0
1619575705.332332	82.0
1619575705.346539	82.0
1619575705.360268	82.0
1619575705.373678	82.0
1619575705.387681	82.0
1619575705.401927	83.0
1619575705.415724	83.0
1619575705.429038	84.0
1619575705.443354	84.0
1619575705.457813	83.0
1619575705.471771	83.0
1619575705.485832	84.0
1619575705.500969	84.0
1619575705.514889	83.0
1619575705.528854	83.0
1619575705.542784	84.0
1619575705.556986	83.0
1619575705.570973	83.0
1619575705.585087	84.0
1619575705.599821	84.0
1619575705.61334	83.0
1619575705.62726	83.0
1619575705.641174	82.0
1619575705.655088	84.0
1619575705.667844	83.0
1619575705.682316	83.0
1619575705.695241	83.0
1619575705.709127	82.0
1619575705.722678	84.0
1619575705.736403	84.0
1619575705.749934	84.0
1619575705.76408	83.0
1619575705.777401	84.0
1619575705.791235	84.0
1619575705.805775	84.0
1619575705.819731	84.0
1619575705.833326	85.0
1619575705.847865	85.0
1619575705.862633	84.0
1619575705.876958	84.0
1619575705.890458	84.0
1619575705.903273	85.0
1619575705.916856	84.0
1619575705.929726	83.0
1619575705.942997	83.0
1619575705.957036	82.0
1619575705.970996	83.0
1619575705.984427	83.0
1619575705.998836	84.0
1619575706.012222	84.0
1619575706.026846	84.0
1619575706.040455	83.0
1619575706.054501	85.0
1619575706.068552	85.0
1619575706.082811	85.0
1619575706.097627	83.0
1619575706.11166	85.0
1619575706.12601	85.0
1619575706.139924	84.0
1619575706.155064	85.0
1619575706.168571	84.0
1619575706.182327	85.0
1619575706.196344	85.0
1619575706.209902	85.0
1619575706.223399	85.0
1619575706.236857	85.0
1619575706.25093	84.0
1619575706.264319	85.0
1619575706.277918	84.0
1619575706.291155	85.0
1619575706.304803	85.0
1619575706.31882	84.0
1619575706.331934	84.0
1619575706.345554	83.0
1619575706.360055	85.0
1619575706.373847	86.0
1619575706.387177	85.0
1619575706.400026	84.0
1619575706.413871	86.0
1619575706.427591	85.0
1619575706.440755	85.0
1619575706.45517	86.0
1619575706.468862	87.0
1619575706.483816	87.0
1619575706.496649	85.0
1619575706.510507	86.0
1619575706.524206	86.0
1619575706.538223	86.0
1619575706.551725	86.0
1619575706.564998	84.0
1619575706.578347	84.0
1619575706.592309	86.0
1619575706.605863	85.0
1619575706.619069	84.0
1619575706.632355	86.0
1619575706.645356	85.0
1619575706.65836	85.0
1619575706.671961	84.0
1619575706.685929	85.0
1619575706.700047	85.0
1619575706.713669	87.0
1619575706.727728	86.0
1619575706.741894	86.0
1619575706.756191	86.0
1619575706.769786	86.0
1619575706.78399	86.0
1619575706.797736	86.0
1619575706.811066	86.0
1619575706.825217	86.0
1619575706.839348	87.0
1619575706.852902	86.0
1619575706.866589	87.0
1619575706.881021	86.0
1619575706.895758	85.0
1619575706.909221	85.0
1619575706.923082	85.0
1619575706.936206	85.0
1619575706.950578	85.0
1619575706.964246	85.0
1619575706.978399	86.0
1619575706.992427	86.0
1619575707.005412	87.0
1619575707.019963	86.0
1619575707.033903	86.0
1619575707.048147	86.0
1619575707.061969	86.0
1619575707.075928	87.0
1619575707.090057	87.0
1619575707.103688	86.0
1619575707.117351	87.0
1619575707.131474	88.0
1619575707.145485	88.0
1619575707.159826	87.0
1619575707.173941	88.0
1619575707.188438	88.0
1619575707.202506	87.0
1619575707.216717	87.0
1619575707.231081	87.0
1619575707.244961	87.0
1619575707.259153	86.0
1619575707.273748	86.0
1619575707.288752	87.0
1619575707.302954	87.0
1619575707.317462	87.0
1619575707.330961	88.0
1619575707.344775	88.0
1619575707.359226	88.0
1619575707.373067	87.0
1619575707.386745	88.0
1619575707.400888	87.0
1619575707.414998	87.0
1619575707.428456	86.0
1619575707.442263	87.0
1619575707.456054	87.0
1619575707.4699	88.0
1619575707.483361	87.0
1619575707.497503	88.0
1619575707.511375	88.0
1619575707.525336	88.0
1619575707.538773	88.0
1619575707.552777	88.0
1619575707.567437	87.0
1619575707.581469	88.0
1619575707.59614	87.0
1619575707.61012	88.0
1619575707.624269	88.0
1619575707.637809	87.0
1619575707.653017	88.0
1619575707.666789	89.0
1619575707.681107	89.0
1619575707.695407	89.0
1619575707.709664	89.0
1619575707.723879	88.0
1619575707.737707	88.0
1619575707.752234	88.0
1619575707.76661	89.0
1619575707.779997	88.0
1619575707.79402	88.0
1619575707.807767	89.0
1619575707.821873	88.0
1619575707.836124	88.0
1619575707.850738	89.0
1619575707.864468	88.0
1619575707.878718	87.0
1619575707.892317	87.0
1619575707.906192	88.0
1619575707.920236	88.0
1619575707.933886	87.0
1619575707.9481	88.0
1619575707.962663	88.0
1619575707.976574	89.0
1619575707.990334	89.0
1619575708.004718	89.0
1619575708.018648	89.0
1619575708.032415	90.0
1619575708.045622	89.0
1619575708.059729	89.0
1619575708.073344	90.0
1619575708.087268	90.0
1619575708.100823	90.0
1619575708.115102	89.0
1619575708.128094	90.0
1619575708.141315	89.0
1619575708.15481	89.0
1619575708.167935	90.0
1619575708.181348	90.0
1619575708.19604	88.0
1619575708.20934	89.0
1619575708.222766	88.0
1619575708.236241	88.0
1619575708.250734	89.0
1619575708.26447	89.0
1619575708.278807	90.0
1619575708.293334	89.0
1619575708.3074	89.0
1619575708.32128	90.0
1619575708.335684	90.0
1619575708.349389	90.0
1619575708.363214	90.0
1619575708.377433	90.0
1619575708.392026	89.0
1619575708.405943	89.0
1619575708.420716	91.0
1619575708.433928	91.0
1619575708.447711	91.0
1619575708.461073	90.0
1619575708.475324	91.0
1619575708.488947	90.0
1619575708.503138	90.0
1619575708.516429	89.0
1619575708.529724	89.0
1619575708.542871	90.0
1619575708.556144	89.0
1619575708.56985	90.0
1619575708.583587	90.0
1619575708.597925	89.0
1619575708.612172	89.0
1619575708.626626	90.0
1619575708.641041	91.0
1619575708.655077	91.0
1619575708.66895	90.0
1619575708.682959	91.0
1619575708.696908	90.0
1619575708.710749	90.0
1619575708.724935	90.0
1619575708.738655	91.0
1619575708.752223	91.0
1619575708.766353	90.0
1619575708.780705	91.0
1619575708.795663	91.0
1619575708.809228	91.0
1619575708.823259	91.0
1619575708.837226	90.0
1619575708.851559	90.0
1619575708.8648	90.0
1619575708.878916	91.0
1619575708.892761	90.0
1619575708.907542	90.0
1619575708.921988	90.0
1619575708.936584	90.0
1619575708.950554	90.0
1619575708.964276	91.0
1619575708.977854	92.0
1619575708.991665	92.0
1619575709.006182	91.0
1619575709.019915	92.0
1619575709.033091	92.0
1619575709.047382	92.0
1619575709.06047	91.0
1619575709.073954	91.0
1619575709.087276	91.0
1619575709.100495	91.0
1619575709.115298	92.0
1619575709.129263	92.0
1619575709.143066	92.0
1619575709.157143	93.0
1619575709.170502	92.0
1619575709.185279	90.0
1619575709.198582	92.0
1619575709.212442	92.0
1619575709.227662	91.0
1619575709.241379	91.0
1619575709.254836	91.0
1619575709.268053	92.0
1619575709.281932	91.0
1619575709.295354	91.0
1619575709.309116	93.0
1619575709.323481	93.0
1619575709.338306	93.0
1619575709.352546	92.0
1619575709.367071	92.0
1619575709.381544	91.0
1619575709.395312	92.0
1619575709.409643	92.0
1619575709.423403	92.0
1619575709.436659	93.0
1619575709.451019	92.0
1619575709.46447	92.0
1619575709.478556	92.0
1619575709.493411	92.0
1619575709.507545	92.0
1619575709.52177	91.0
1619575709.535781	91.0
1619575709.549971	91.0
1619575709.563715	92.0
1619575709.577691	92.0
1619575709.591688	93.0
1619575709.605424	92.0
1619575709.618652	91.0
1619575709.632925	92.0
1619575709.646041	94.0
1619575709.660726	93.0
1619575709.674975	93.0
1619575709.689739	93.0
1619575709.703414	92.0
1619575709.716274	93.0
1619575709.730842	93.0
1619575709.745509	93.0
1619575709.759533	92.0
1619575709.773036	93.0
1619575709.786916	92.0
1619575709.80054	94.0
1619575709.81519	93.0
1619575709.829258	94.0
1619575709.844429	94.0
1619575709.858561	93.0
1619575709.871705	92.0
1619575709.886833	92.0
1619575709.900922	92.0
1619575709.914885	93.0
1619575709.929339	92.0
1619575709.943412	93.0
1619575709.95666	93.0
1619575709.970535	92.0
1619575709.983526	93.0
1619575709.998152	93.0
1619575710.011843	94.0
1619575710.025235	95.0
1619575710.038924	94.0
1619575710.052255	93.0
1619575710.066241	94.0
1619575710.079937	93.0
1619575710.09356	94.0
1619575710.106353	94.0
1619575710.119497	94.0
1619575710.133376	94.0
1619575710.147546	94.0
1619575710.160398	93.0
1619575710.174025	94.0
1619575710.187793	94.0
1619575710.202026	93.0
1619575710.216365	92.0
1619575710.229856	93.0
1619575710.243683	93.0
1619575710.257044	93.0
1619575710.270703	93.0
1619575710.284285	94.0
1619575710.297994	93.0
1619575710.311931	94.0
1619575710.32604	95.0
1619575710.340101	94.0
1619575710.35377	93.0
1619575710.367549	94.0
1619575710.381283	95.0
1619575710.396558	94.0
1619575710.410792	95.0
1619575710.425501	94.0
1619575710.439204	94.0
1619575710.452879	94.0
1619575710.466629	93.0
1619575710.480553	95.0
1619575710.494877	95.0
1619575710.509107	95.0
1619575710.52263	96.0
1619575710.535429	94.0
1619575710.548656	93.0
1619575710.562091	93.0
1619575710.575407	93.0
1619575710.589296	94.0
1619575710.602374	94.0
1619575710.615938	94.0
1619575710.630074	95.0
1619575710.644211	94.0
1619575710.65773	94.0
1619575710.670767	95.0
1619575710.684362	96.0
1619575710.699021	95.0
1619575710.713171	94.0
1619575710.727669	95.0
1619575710.741311	96.0
1619575710.75607	95.0
1619575710.769978	95.0
1619575710.784681	96.0
1619575710.798775	95.0
1619575710.813378	95.0
1619575710.827922	96.0
1619575710.842927	95.0
1619575710.856739	95.0
1619575710.871067	96.0
1619575710.884874	95.0
1619575710.899863	94.0
1619575710.913516	94.0
1619575710.927873	94.0
1619575710.942118	94.0
1619575710.956043	95.0
1619575710.969471	95.0
1619575710.984043	94.0
1619575710.999634	96.0
1619575711.013	96.0
1619575711.027008	96.0
1619575711.040911	96.0
1619575711.054975	97.0
1619575711.069224	96.0
1619575711.08334	96.0
1619575711.096793	95.0
1619575711.110353	95.0
1619575711.124092	97.0
1619575711.137441	96.0
1619575711.151158	95.0
1619575711.164932	95.0
1619575711.178505	97.0
1619575711.1913	96.0
1619575711.204549	95.0
1619575711.21794	96.0
1619575711.231092	96.0
1619575711.244902	95.0
1619575711.258798	95.0
1619575711.272133	95.0
1619575711.285742	96.0
1619575711.299554	96.0
1619575711.312468	95.0
1619575711.327113	96.0
1619575711.341611	97.0
1619575711.354806	96.0
1619575711.368588	96.0
1619575711.382886	96.0
1619575711.396299	97.0
1619575711.409765	96.0
1619575711.423728	96.0
1619575711.437244	96.0
1619575711.450403	96.0
1619575711.463747	97.0
1619575711.476771	97.0
1619575711.490195	98.0
1619575711.504045	97.0
1619575711.517612	96.0
1619575711.53075	96.0
1619575711.545666	97.0
1619575711.559449	98.0
1619575711.572877	96.0
1619575711.586497	96.0
1619575711.599523	96.0
1619575711.613477	97.0
1619575711.628461	96.0
1619575711.642631	96.0
1619575711.656625	96.0
1619575711.67089	97.0
1619575711.685252	97.0
1619575711.700131	96.0
1619575711.713898	98.0
1619575711.728073	97.0
1619575711.74232	97.0
1619575711.756284	97.0
1619575711.770741	98.0
1619575711.784671	97.0
1619575711.798898	98.0
1619575711.812631	98.0
1619575711.82657	97.0
1619575711.839799	98.0
1619575711.853623	97.0
1619575711.86783	98.0
1619575711.881661	98.0
1619575711.895393	97.0
1619575711.908925	98.0
1619575711.923223	97.0
1619575711.93784	96.0
1619575711.951685	97.0
1619575711.966071	98.0
1619575711.979934	97.0
1619575711.99395	98.0
1619575712.007184	97.0
1619575712.019922	97.0
1619575712.033174	98.0
1619575712.04658	99.0
1619575712.0599	98.0
1619575712.074056	96.0
1619575712.08817	98.0
1619575712.102934	97.0
1619575712.117372	97.0
1619575712.131127	98.0
1619575712.145063	98.0
1619575712.158408	99.0
1619575712.173147	98.0
1619575712.187339	97.0
1619575712.201095	97.0
1619575712.215188	99.0
1619575712.228919	99.0
1619575712.243865	99.0
1619575712.257632	98.0
1619575712.271179	98.0
1619575712.284706	97.0
1619575712.298739	98.0
1619575712.312949	98.0
1619575712.326818	97.0
1619575712.341005	97.0
1619575712.355529	98.0
1619575712.370216	98.0
1619575712.383772	98.0
1619575712.396941	99.0
1619575712.411622	98.0
1619575712.425198	98.0
1619575712.440088	98.0
1619575712.453334	98.0
1619575712.46746	100.0
1619575712.48139	99.0
1619575712.495023	99.0
1619575712.509041	99.0
1619575712.523151	98.0
1619575712.537295	99.0
1619575712.551599	99.0
1619575712.565633	99.0
1619575712.579291	99.0
1619575712.593446	99.0
1619575712.60802	99.0
1619575712.622648	97.0
1619575712.636447	98.0
1619575712.649745	99.0
1619575712.663284	98.0
1619575712.67631	98.0
1619575712.689734	97.0
1619575712.702295	98.0
1619575712.716817	98.0
1619575712.730512	98.0
1619575712.743624	100.0
1619575712.758043	99.0
1619575712.771617	98.0
1619575712.785418	98.0
1619575712.799575	98.0
1619575712.813652	99.0
1619575712.827248	99.0
1619575712.841013	99.0
1619575712.85493	98.0
1619575712.869001	99.0
1619575712.884143	98.0
1619575712.898307	99.0
1619575712.912725	98.0
1619575712.927065	98.0
1619575712.941845	97.0
1619575712.95565	99.0
1619575712.96927	99.0
1619575712.983842	98.0
1619575712.997497	98.0
1619575713.011796	98.0
1619575713.025349	97.0
1619575713.039791	97.0
1619575713.054024	96.0
1619575713.067472	96.0
1619575713.082343	96.0
1619575713.097206	97.0
1619575713.110953	96.0
1619575713.124731	96.0
1619575713.140257	97.0
1619575713.153224	97.0
1619575713.168024	96.0
1619575713.181795	96.0
1619575713.195736	96.0
1619575713.209596	96.0
1619575713.22299	95.0
1619575713.236192	95.0
1619575713.250489	92.0
1619575713.26431	87.0
1619575713.277622	86.0
1619575713.291008	79.0
1619575713.304638	74.0
1619575713.31816	68.0
1619575713.331689	63.0
1619575713.345101	58.0
1619575713.358882	53.0
1619575713.371942	49.0
1619575713.385542	46.0
1619575713.398869	47.0
1619575713.41196	47.0
1619575713.425547	47.0
1619575713.439187	48.0
1619575713.452908	48.0
1619575713.467885	48.0
1619575713.481035	48.0
1619575713.495196	48.0
1619575713.509221	47.0
1619575713.522466	46.0
1619575713.536229	47.0
1619575713.550041	47.0
1619575713.564764	48.0
1619575713.578596	48.0
1619575713.593738	47.0
1619575713.608412	47.0
1619575713.622766	46.0
1619575713.637069	48.0
1619575713.650954	47.0
1619575713.664729	48.0
1619575713.678829	48.0
1619575713.69278	48.0
1619575713.706878	48.0
1619575713.721467	49.0
1619575713.735056	48.0
1619575713.748492	47.0
1619575713.762771	47.0
1619575713.776141	47.0
1619575713.789967	49.0
1619575713.804422	48.0
1619575713.817751	48.0
1619575713.832461	48.0
1619575713.846043	49.0
1619575713.860511	48.0
1619575713.874701	49.0
1619575713.888455	48.0
1619575713.901649	50.0
1619575713.915374	49.0
1619575713.929347	49.0
1619575713.943036	49.0
1619575713.956598	49.0
1619575713.970228	49.0
1619575713.984003	49.0
1619575713.9981	48.0
1619575714.011148	48.0
1619575714.02549	49.0
1619575714.039227	50.0
1619575714.05245	49.0
1619575714.065231	50.0
1619575714.078551	48.0
1619575714.092104	49.0
1619575714.105512	50.0
1619575714.120194	50.0
1619575714.134602	51.0
1619575714.148428	50.0
1619575714.162569	51.0
1619575714.177251	50.0
1619575714.193253	51.0
1619575714.206712	51.0
1619575714.220735	50.0
1619575714.234635	50.0
1619575714.248806	49.0
1619575714.262065	48.0
1619575714.275578	49.0
1619575714.28941	50.0
1619575714.303743	51.0
1619575714.3188	51.0
1619575714.332577	51.0
1619575714.346577	51.0
1619575714.359793	51.0
1619575714.373123	51.0
1619575714.386681	50.0
1619575714.39989	51.0
1619575714.413158	51.0
1619575714.426798	51.0
1619575714.440376	52.0
1619575714.455635	51.0
1619575714.468813	50.0
1619575714.482614	50.0
1619575714.496311	51.0
1619575714.511025	50.0
1619575714.524242	51.0
1619575714.53867	50.0
1619575714.551901	51.0
1619575714.565015	51.0
1619575714.579685	51.0
1619575714.594063	51.0
1619575714.607864	53.0
1619575714.621938	52.0
1619575714.635973	52.0
1619575714.649544	52.0
1619575714.664029	52.0
1619575714.677756	52.0
1619575714.691664	52.0
1619575714.705528	51.0
1619575714.719696	52.0
1619575714.733782	51.0
1619575714.747621	52.0
1619575714.76118	51.0
1619575714.7747	51.0
1619575714.788221	52.0
1619575714.801633	52.0
1619575714.8146	51.0
1619575714.828062	52.0
1619575714.841131	53.0
1619575714.854102	53.0
1619575714.867404	52.0
1619575714.880762	53.0
1619575714.895286	53.0
1619575714.908909	51.0
1619575714.92275	53.0
1619575714.937865	52.0
1619575714.952066	53.0
1619575714.965122	52.0
1619575714.978946	52.0
1619575714.993558	54.0
1619575715.008268	53.0
1619575715.022363	53.0
1619575715.036534	52.0
1619575715.049931	53.0
1619575715.063905	54.0
1619575715.077861	53.0
1619575715.092157	53.0
1619575715.106127	53.0
1619575715.120792	54.0
1619575715.134802	54.0
1619575715.149263	54.0
1619575715.163965	55.0
1619575715.17763	54.0
1619575715.191675	53.0
1619575715.206147	52.0
1619575715.219071	54.0
1619575715.232625	53.0
1619575715.245746	54.0
1619575715.258893	53.0
1619575715.272398	53.0
1619575715.286042	52.0
1619575715.29874	53.0
1619575715.311924	54.0
1619575715.325165	55.0
1619575715.338606	54.0
1619575715.351933	54.0
1619575715.365003	55.0
1619575715.378173	55.0
1619575715.391198	54.0
1619575715.404776	54.0
1619575715.418505	56.0
1619575715.432789	55.0
1619575715.446879	54.0
1619575715.461123	54.0
1619575715.474421	55.0
1619575715.488433	54.0
1619575715.503144	54.0
1619575715.517178	54.0
1619575715.531238	55.0
1619575715.544337	54.0
1619575715.557369	56.0
1619575715.571754	56.0
1619575715.586394	55.0
1619575715.599806	55.0
1619575715.613803	56.0
1619575715.627967	56.0
1619575715.642986	56.0
1619575715.656326	55.0
1619575715.670634	55.0
1619575715.684358	54.0
1619575715.698213	54.0
1619575715.712153	55.0
1619575715.726502	56.0
1619575715.740149	56.0
1619575715.755001	55.0
1619575715.768558	55.0
1619575715.78202	54.0
1619575715.795769	55.0
1619575715.809923	55.0
1619575715.823569	56.0
1619575715.837334	56.0
1619575715.852141	56.0
1619575715.865328	56.0
1619575715.880135	57.0
1619575715.893196	56.0
1619575715.907636	56.0
1619575715.92146	56.0
1619575715.935075	56.0
1619575715.948374	55.0
1619575715.961303	57.0
1619575715.975032	56.0
1619575715.988711	56.0
1619575716.002475	56.0
1619575716.016634	56.0
1619575716.03095	57.0
1619575716.044322	56.0
1619575716.058009	57.0
1619575716.07193	57.0
1619575716.085102	58.0
1619575716.098992	57.0
1619575716.113047	57.0
1619575716.127744	57.0
1619575716.140929	57.0
1619575716.154827	58.0
1619575716.169004	57.0
1619575716.182776	56.0
1619575716.196181	57.0
1619575716.209506	57.0
1619575716.224193	57.0
1619575716.237908	57.0
1619575716.252447	58.0
1619575716.26683	56.0
1619575716.28105	57.0
1619575716.295415	56.0
1619575716.309286	57.0
1619575716.323572	57.0
1619575716.337292	58.0
1619575716.352644	58.0
1619575716.365379	59.0
1619575716.378927	58.0
1619575716.392775	58.0
1619575716.407532	58.0
1619575716.421926	58.0
1619575716.435565	59.0
1619575716.449264	58.0
1619575716.463609	58.0
1619575716.477704	58.0
1619575716.491389	56.0
1619575716.505193	58.0
1619575716.51938	58.0
1619575716.533642	57.0
1619575716.547452	57.0
1619575716.560624	58.0
1619575716.574183	59.0
1619575716.58878	59.0
1619575716.603107	57.0
1619575716.617402	59.0
1619575716.630704	58.0
1619575716.643885	59.0
1619575716.658082	60.0
1619575716.672373	60.0
1619575716.686975	60.0
1619575716.700252	58.0
1619575716.713751	58.0
1619575716.728013	59.0
1619575716.741135	58.0
1619575716.754678	59.0
1619575716.767947	58.0
1619575716.781765	58.0
1619575716.796097	58.0
1619575716.809908	59.0
1619575716.823276	59.0
1619575716.836968	60.0
1619575716.850301	59.0
1619575716.863145	59.0
1619575716.876994	59.0
1619575716.890873	59.0
1619575716.90404	60.0
1619575716.918186	61.0
1619575716.932688	61.0
1619575716.947516	61.0
1619575716.961331	59.0
1619575716.976041	58.0
1619575716.990253	59.0
1619575717.003052	60.0
1619575717.0162	59.0
1619575717.030308	59.0
1619575717.044086	59.0
1619575717.056865	60.0
1619575717.070093	59.0
1619575717.083176	60.0
1619575717.096553	61.0
1619575717.111084	61.0
1619575717.1245	60.0
1619575717.138295	60.0
1619575717.151717	60.0
1619575717.164958	60.0
1619575717.178726	61.0
1619575717.192389	60.0
1619575717.205774	61.0
1619575717.2196	61.0
1619575717.233464	60.0
1619575717.247945	60.0
1619575717.261922	61.0
1619575717.276314	61.0
1619575717.290897	60.0
1619575717.305844	60.0
1619575717.319587	60.0
1619575717.333877	61.0
1619575717.347434	61.0
1619575717.362722	61.0
1619575717.376595	62.0
1619575717.390761	63.0
1619575717.403791	62.0
1619575717.417947	61.0
1619575717.431613	63.0
1619575717.445124	63.0
1619575717.45902	62.0
1619575717.472205	61.0
1619575717.48592	60.0
1619575717.500178	60.0
1619575717.514148	60.0
1619575717.527825	61.0
1619575717.543011	60.0
1619575717.556698	59.0
1619575717.570026	61.0
1619575717.583786	61.0
1619575717.597042	61.0
1619575717.610069	62.0
1619575717.623723	62.0
1619575717.637109	62.0
1619575717.650675	63.0
1619575717.664965	63.0
1619575717.678707	61.0
1619575717.691658	63.0
1619575717.706168	62.0
1619575717.719864	62.0
1619575717.732944	62.0
1619575717.745862	62.0
1619575717.760544	61.0
1619575717.773669	61.0
1619575717.787018	61.0
1619575717.801105	61.0
1619575717.815645	62.0
1619575717.82895	62.0
1619575717.843118	61.0
1619575717.856595	62.0
1619575717.870066	64.0
1619575717.884181	64.0
1619575717.898024	63.0
1619575717.91233	64.0
1619575717.926166	64.0
1619575717.939631	63.0
1619575717.95358	63.0
1619575717.967073	63.0
1619575717.981033	64.0
1619575717.99549	63.0
1619575718.00889	63.0
1619575718.022954	63.0
1619575718.036605	62.0
1619575718.05032	62.0
1619575718.065035	63.0
1619575718.078951	62.0
1619575718.092814	63.0
1619575718.106442	62.0
1619575718.120898	62.0
1619575718.136027	63.0
1619575718.149733	63.0
1619575718.164654	63.0
1619575718.179649	65.0
1619575718.192903	64.0
1619575718.206738	64.0
1619575718.220922	63.0
1619575718.235034	64.0
1619575718.249182	65.0
1619575718.262571	63.0
1619575718.276894	64.0
1619575718.290513	63.0
1619575718.304127	64.0
1619575718.318004	64.0
1619575718.332195	63.0
1619575718.34629	64.0
1619575718.360293	64.0
1619575718.374156	64.0
1619575718.388633	62.0
1619575718.402714	65.0
1619575718.41722	65.0
1619575718.431011	65.0
1619575718.445134	65.0
1619575718.459656	64.0
1619575718.472932	64.0
1619575718.487426	64.0
1619575718.500966	65.0
1619575718.515032	66.0
1619575718.52886	65.0
1619575718.542042	65.0
1619575718.555688	63.0
1619575718.568764	63.0
1619575718.582189	64.0
1619575718.595961	64.0
1619575718.610514	64.0
1619575718.62424	65.0
1619575718.639109	65.0
1619575718.652361	64.0
1619575718.667594	63.0
1619575718.680644	65.0
1619575718.695013	66.0
1619575718.710235	66.0
1619575718.724018	65.0
1619575718.737432	65.0
1619575718.751272	66.0
1619575718.765908	65.0
1619575718.78051	65.0
1619575718.794849	66.0
1619575718.80938	66.0
1619575718.823257	65.0
1619575718.837096	64.0
1619575718.85083	63.0
1619575718.864577	64.0
1619575718.879126	65.0
1619575718.892987	65.0
1619575718.905964	65.0
1619575718.920525	64.0
1619575718.93445	65.0
1619575718.949026	66.0
1619575718.963565	65.0
1619575718.976577	65.0
1619575718.990417	67.0
1619575719.006694	66.0
1619575719.020442	65.0
1619575719.034302	66.0
1619575719.048881	67.0
1619575719.063629	66.0
1619575719.07748	66.0
1619575719.091312	66.0
1619575719.105079	65.0
1619575719.118121	65.0
1619575719.131672	65.0
1619575719.145426	65.0
1619575719.158853	65.0
1619575719.172054	65.0
1619575719.185497	65.0
1619575719.198957	65.0
1619575719.213532	65.0
1619575719.227569	67.0
1619575719.241222	67.0
1619575719.254975	66.0
1619575719.268752	67.0
1619575719.282771	67.0
1619575719.297181	68.0
1619575719.31153	67.0
1619575719.325628	68.0
1619575719.339418	68.0
1619575719.353291	68.0
1619575719.36866	68.0
1619575719.383315	66.0
1619575719.397982	66.0
1619575719.411812	65.0
1619575719.42556	67.0
1619575719.440125	66.0
1619575719.453982	66.0
1619575719.467737	66.0
1619575719.482854	67.0
1619575719.496691	66.0
1619575719.510549	68.0
1619575719.524282	67.0
1619575719.538995	67.0
1619575719.552785	68.0
1619575719.567153	68.0
1619575719.580976	68.0
1619575719.594932	68.0
1619575719.609512	68.0
1619575719.623546	68.0
1619575719.63739	68.0
1619575719.651194	68.0
1619575719.665866	67.0
1619575719.67971	67.0
1619575719.694065	67.0
1619575719.708087	67.0
1619575719.722152	68.0
1619575719.737108	68.0
1619575719.752096	67.0
1619575719.766602	67.0
1619575719.780336	70.0
1619575719.794448	70.0
1619575719.809382	68.0
1619575719.82387	68.0
1619575719.837768	69.0
1619575719.851953	68.0
1619575719.865178	68.0
1619575719.879913	68.0
1619575719.894878	69.0
1619575719.909792	69.0
1619575719.923904	69.0
1619575719.93888	68.0
1619575719.951926	67.0
1619575719.96608	68.0
1619575719.980058	68.0
1619575719.994099	68.0
1619575720.008132	67.0
1619575720.023161	69.0
1619575720.038757	68.0
1619575720.052457	68.0
1619575720.066934	69.0
1619575720.081452	70.0
1619575720.095128	70.0
1619575720.109784	69.0
1619575720.12377	69.0
1619575720.138101	70.0
1619575720.152102	69.0
1619575720.165215	69.0
1619575720.179555	70.0
1619575720.193229	69.0
1619575720.207492	70.0
1619575720.221317	68.0
1619575720.235392	69.0
1619575720.248416	68.0
1619575720.262442	69.0
1619575720.276739	69.0
1619575720.291741	69.0
1619575720.306656	69.0
1619575720.320713	70.0
1619575720.33382	69.0
1619575720.347909	70.0
1619575720.361853	70.0
1619575720.376812	70.0
1619575720.390951	70.0
1619575720.404875	70.0
1619575720.418978	70.0
1619575720.433876	70.0
1619575720.448827	72.0
1619575720.463045	71.0
1619575720.476842	70.0
1619575720.491194	70.0
1619575720.505855	69.0
1619575720.520949	69.0
1619575720.535737	69.0
1619575720.549035	70.0
1619575720.563163	69.0
1619575720.576905	69.0
1619575720.590964	69.0
1619575720.604046	69.0
1619575720.618066	70.0
1619575720.632117	71.0
1619575720.646125	71.0
1619575720.65988	71.0
1619575720.672683	70.0
1619575720.686371	71.0
1619575720.699952	71.0
1619575720.713936	71.0
1619575720.727901	71.0
1619575720.741969	72.0
1619575720.757043	71.0
1619575720.771289	71.0
1619575720.785006	71.0
1619575720.800047	72.0
1619575720.814098	71.0
1619575720.828097	72.0
