time	qlen
1619575593.815982	6.0
1619575593.829938	6.0
1619575593.843742	7.0
1619575593.85811	7.0
1619575593.872095	7.0
1619575593.886495	7.0
1619575593.900372	9.0
1619575593.914414	8.0
1619575593.927625	7.0
1619575593.941522	8.0
1619575593.954941	9.0
1619575593.968917	8.0
1619575593.982733	8.0
1619575593.996731	10.0
1619575594.011236	10.0
1619575594.025594	10.0
1619575594.039082	10.0
1619575594.0531	10.0
1619575594.067606	9.0
1619575594.082139	9.0
1619575594.095815	10.0
1619575594.109734	9.0
1619575594.123574	6.0
1619575594.136927	2.0
1619575594.15092	2.0
1619575594.165239	3.0
1619575594.179095	3.0
1619575594.192912	3.0
1619575594.206807	4.0
1619575594.220592	4.0
1619575594.233816	5.0
1619575594.248235	4.0
1619575594.261907	4.0
1619575594.276792	5.0
1619575594.29067	6.0
1619575594.304796	5.0
1619575594.318075	5.0
1619575594.331868	5.0
1619575594.345276	6.0
1619575594.359187	6.0
1619575594.372839	6.0
1619575594.386848	6.0
1619575594.40103	7.0
1619575594.41493	7.0
1619575594.428726	7.0
1619575594.442768	7.0
1619575594.457502	8.0
1619575594.471057	8.0
1619575594.484102	7.0
1619575594.497425	9.0
1619575594.51037	8.0
1619575594.524074	8.0
1619575594.537399	9.0
1619575594.550395	10.0
1619575594.562821	9.0
1619575594.576492	9.0
1619575594.590488	9.0
1619575594.604359	9.0
1619575594.617738	10.0
1619575594.631656	10.0
1619575594.645527	8.0
1619575594.659441	8.0
1619575594.673979	5.0
1619575594.688378	4.0
1619575594.701617	1.0
1619575594.715421	2.0
1619575594.729195	2.0
1619575594.742633	3.0
1619575594.755926	3.0
1619575594.770193	3.0
1619575594.784622	3.0
1619575594.798586	2.0
1619575594.812272	4.0
1619575594.826279	3.0
1619575594.840117	4.0
1619575594.853983	3.0
1619575594.868083	5.0
1619575594.881451	6.0
1619575594.895432	6.0
1619575594.909232	5.0
1619575594.923136	5.0
1619575594.936459	5.0
1619575594.950356	7.0
1619575594.963914	6.0
1619575594.977778	7.0
1619575594.991105	6.0
1619575595.004498	6.0
1619575595.018139	8.0
1619575595.031497	7.0
1619575595.045283	9.0
1619575595.059556	9.0
1619575595.073006	8.0
1619575595.08749	9.0
1619575595.101942	8.0
1619575595.117009	9.0
1619575595.130868	8.0
1619575595.144783	9.0
1619575595.159028	10.0
1619575595.172349	10.0
1619575595.186703	10.0
1619575595.200538	9.0
1619575595.214933	9.0
1619575595.228618	9.0
1619575595.242206	9.0
1619575595.256034	8.0
1619575595.271064	2.0
1619575595.285078	3.0
1619575595.298295	4.0
1619575595.313285	2.0
1619575595.326913	3.0
1619575595.341054	4.0
1619575595.354959	3.0
1619575595.369155	3.0
1619575595.38321	3.0
1619575595.396676	4.0
1619575595.40999	5.0
1619575595.423007	4.0
1619575595.436787	4.0
1619575595.450754	5.0
1619575595.465021	6.0
1619575595.479111	6.0
1619575595.493835	5.0
1619575595.508944	6.0
1619575595.523054	7.0
1619575595.536803	7.0
1619575595.551477	7.0
1619575595.56507	7.0
1619575595.57836	7.0
1619575595.592058	7.0
1619575595.605682	8.0
1619575595.619162	8.0
1619575595.632889	7.0
1619575595.646917	9.0
1619575595.660713	8.0
1619575595.674241	8.0
1619575595.688438	9.0
1619575595.702353	9.0
1619575595.716208	10.0
1619575595.73008	8.0
1619575595.743482	9.0
1619575595.757076	9.0
1619575595.771657	10.0
1619575595.784983	9.0
1619575595.799054	9.0
1619575595.813387	9.0
1619575595.827246	6.0
1619575595.840349	3.0
1619575595.85371	2.0
1619575595.866894	3.0
1619575595.87968	2.0
1619575595.893276	3.0
1619575595.907534	4.0
1619575595.921373	3.0
1619575595.93592	3.0
1619575595.949792	3.0
1619575595.963673	5.0
1619575595.976965	4.0
1619575595.990437	5.0
1619575596.003736	5.0
1619575596.017445	4.0
1619575596.030741	5.0
1619575596.045153	7.0
1619575596.059063	6.0
1619575596.072262	7.0
1619575596.086805	6.0
1619575596.100207	7.0
1619575596.113273	7.0
1619575596.126673	6.0
1619575596.140425	7.0
1619575596.15377	8.0
1619575596.167584	6.0
1619575596.181965	8.0
1619575596.195281	7.0
1619575596.20857	9.0
1619575596.223482	9.0
1619575596.236761	8.0
1619575596.250066	8.0
1619575596.263931	8.0
1619575596.277218	9.0
1619575596.291089	9.0
1619575596.305447	10.0
1619575596.319871	9.0
1619575596.333152	10.0
1619575596.346491	9.0
1619575596.36035	10.0
1619575596.373664	9.0
1619575596.387036	9.0
1619575596.400109	9.0
1619575596.41334	9.0
1619575596.427189	3.0
1619575596.440688	3.0
1619575596.454606	2.0
1619575596.468414	3.0
1619575596.482403	3.0
1619575596.496781	4.0
1619575596.510695	3.0
1619575596.525504	3.0
1619575596.53888	4.0
1619575596.552719	3.0
1619575596.566626	4.0
1619575596.580646	5.0
1619575596.594389	4.0
1619575596.608351	5.0
1619575596.621777	6.0
1619575596.63634	5.0
1619575596.649721	5.0
1619575596.663227	5.0
1619575596.677134	6.0
1619575596.691573	6.0
1619575596.706046	7.0
1619575596.720436	6.0
1619575596.734747	6.0
1619575596.748226	7.0
1619575596.762273	8.0
1619575596.775853	8.0
1619575596.78984	7.0
1619575596.803707	8.0
1619575596.8181	8.0
1619575596.832211	8.0
1619575596.84682	8.0
1619575596.860301	10.0
1619575596.874234	10.0
1619575596.888035	8.0
1619575596.902105	10.0
1619575596.915826	9.0
1619575596.929888	9.0
1619575596.943834	9.0
1619575596.957154	8.0
1619575596.972177	9.0
1619575596.986118	9.0
1619575597.000475	2.0
1619575597.015431	2.0
1619575597.029461	3.0
1619575597.044082	2.0
1619575597.058976	2.0
1619575597.073829	4.0
1619575597.089373	4.0
1619575597.102848	3.0
1619575597.116448	3.0
1619575597.13017	3.0
1619575597.144235	5.0
1619575597.158111	4.0
1619575597.172483	5.0
1619575597.186022	5.0
1619575597.200173	6.0
1619575597.214024	6.0
1619575597.228995	5.0
1619575597.242888	5.0
1619575597.256949	6.0
1619575597.27092	6.0
1619575597.284824	6.0
1619575597.299007	6.0
1619575597.312738	6.0
1619575597.326439	7.0
1619575597.340368	8.0
1619575597.35559	7.0
1619575597.3695	8.0
1619575597.383889	7.0
1619575597.397506	8.0
1619575597.411875	8.0
1619575597.425795	9.0
1619575597.440255	10.0
1619575597.454136	8.0
1619575597.468486	9.0
1619575597.482422	9.0
1619575597.496385	9.0
1619575597.51041	10.0
1619575597.525473	9.0
1619575597.539928	8.0
1619575597.553228	8.0
1619575597.567061	2.0
1619575597.58145	2.0
1619575597.595349	2.0
1619575597.609506	3.0
1619575597.624388	3.0
1619575597.63869	3.0
1619575597.652225	2.0
1619575597.665654	2.0
1619575597.679612	3.0
1619575597.693436	3.0
1619575597.707352	4.0
1619575597.721228	4.0
1619575597.735966	4.0
1619575597.750692	4.0
1619575597.764356	5.0
1619575597.777854	5.0
1619575597.79125	5.0
1619575597.805082	6.0
1619575597.818474	6.0
1619575597.831999	7.0
1619575597.846566	7.0
1619575597.861533	7.0
1619575597.876029	7.0
1619575597.891467	7.0
1619575597.905123	7.0
1619575597.919588	8.0
1619575597.932782	8.0
1619575597.946791	8.0
1619575597.959905	7.0
1619575597.973123	9.0
1619575597.987085	8.0
1619575598.000915	9.0
1619575598.014619	8.0
1619575598.028208	10.0
1619575598.042171	9.0
1619575598.056156	8.0
1619575598.069915	10.0
1619575598.083826	10.0
1619575598.097682	8.0
1619575598.111503	8.0
1619575598.125407	8.0
1619575598.1387	7.0
1619575598.151434	1.0
1619575598.163866	2.0
1619575598.177384	2.0
1619575598.190815	1.0
1619575598.205144	3.0
1619575598.218787	2.0
1619575598.233351	2.0
1619575598.246987	3.0
1619575598.260091	3.0
1619575598.273492	4.0
1619575598.287252	4.0
1619575598.300013	4.0
1619575598.313305	4.0
1619575598.328262	5.0
1619575598.342151	5.0
1619575598.355278	6.0
1619575598.368944	5.0
1619575598.381889	6.0
1619575598.395429	6.0
1619575598.408576	6.0
1619575598.421967	8.0
1619575598.43537	6.0
1619575598.448812	6.0
1619575598.462162	6.0
1619575598.475897	8.0
1619575598.489749	8.0
1619575598.503348	7.0
1619575598.516832	7.0
1619575598.530229	8.0
1619575598.54434	8.0
1619575598.557868	9.0
1619575598.572461	9.0
1619575598.587088	9.0
1619575598.60081	8.0
1619575598.614904	8.0
1619575598.628233	10.0
1619575598.641913	9.0
1619575598.654778	8.0
1619575598.668016	9.0
1619575598.681552	9.0
1619575598.694928	10.0
1619575598.708427	9.0
1619575598.722258	8.0
1619575598.736012	3.0
1619575598.749331	2.0
1619575598.763194	3.0
1619575598.776939	2.0
1619575598.79105	2.0
1619575598.805204	3.0
1619575598.818517	2.0
1619575598.832216	4.0
1619575598.84661	4.0
1619575598.860927	4.0
1619575598.875306	4.0
1619575598.889995	4.0
1619575598.903826	4.0
1619575598.91808	5.0
1619575598.931882	5.0
1619575598.946237	5.0
1619575598.96112	5.0
1619575598.975884	6.0
1619575598.989221	6.0
1619575599.00357	7.0
1619575599.017449	7.0
1619575599.031721	6.0
1619575599.045771	7.0
1619575599.060482	7.0
1619575599.074434	8.0
1619575599.089267	8.0
1619575599.103251	7.0
1619575599.117613	8.0
1619575599.131324	9.0
1619575599.145201	9.0
1619575599.159986	8.0
1619575599.17446	9.0
1619575599.188067	9.0
1619575599.202473	8.0
1619575599.215812	9.0
1619575599.22892	9.0
1619575599.24273	10.0
1619575599.257415	9.0
1619575599.271687	10.0
1619575599.284976	9.0
1619575599.299362	5.0
1619575599.313819	2.0
1619575599.328122	3.0
1619575599.343601	2.0
1619575599.357613	3.0
1619575599.371467	2.0
1619575599.384661	4.0
1619575599.398069	3.0
1619575599.411856	5.0
1619575599.425374	5.0
1619575599.438732	5.0
1619575599.453139	5.0
1619575599.467091	5.0
1619575599.481289	5.0
1619575599.494574	6.0
1619575599.508161	6.0
1619575599.521517	6.0
1619575599.535214	6.0
1619575599.548842	6.0
1619575599.563698	6.0
1619575599.577667	8.0
1619575599.592416	6.0
1619575599.607287	7.0
1619575599.62011	7.0
1619575599.634805	8.0
1619575599.649258	8.0
1619575599.663648	7.0
1619575599.677959	8.0
1619575599.691896	8.0
1619575599.705644	7.0
1619575599.719483	9.0
1619575599.732875	9.0
1619575599.746649	9.0
1619575599.76049	10.0
1619575599.77436	10.0
1619575599.788447	9.0
1619575599.802448	9.0
1619575599.817274	8.0
1619575599.831603	8.0
1619575599.844863	8.0
1619575599.858763	1.0
1619575599.873165	2.0
1619575599.886908	3.0
1619575599.900432	1.0
1619575599.913924	3.0
1619575599.927667	2.0
1619575599.940875	3.0
1619575599.954818	4.0
1619575599.969017	4.0
1619575599.982367	4.0
1619575599.995129	3.0
1619575600.00845	4.0
1619575600.021293	4.0
1619575600.03565	5.0
1619575600.048907	4.0
1619575600.063219	5.0
1619575600.07676	6.0
1619575600.089993	6.0
1619575600.104386	5.0
1619575600.117677	7.0
1619575600.131725	6.0
1619575600.145583	6.0
1619575600.159393	6.0
1619575600.173333	8.0
1619575600.18606	7.0
1619575600.199366	8.0
1619575600.212401	7.0
1619575600.225546	7.0
1619575600.238574	8.0
1619575600.252293	8.0
1619575600.266704	8.0
1619575600.280516	9.0
1619575600.294147	9.0
1619575600.307965	8.0
1619575600.321813	8.0
1619575600.335904	10.0
1619575600.349882	9.0
1619575600.363696	9.0
1619575600.377576	9.0
1619575600.392098	9.0
1619575600.406381	9.0
1619575600.421306	10.0
1619575600.43552	9.0
1619575600.449102	7.0
1619575600.463555	3.0
1619575600.477186	3.0
1619575600.491377	3.0
1619575600.505273	3.0
1619575600.519707	3.0
1619575600.532704	3.0
1619575600.547723	2.0
1619575600.561491	4.0
1619575600.574527	4.0
1619575600.589462	4.0
1619575600.604163	4.0
1619575600.618355	4.0
1619575600.63215	5.0
1619575600.645552	5.0
1619575600.659346	5.0
1619575600.673239	6.0
1619575600.687106	6.0
1619575600.701364	5.0
1619575600.714869	6.0
1619575600.728989	7.0
1619575600.74334	6.0
1619575600.757028	6.0
1619575600.770102	8.0
1619575600.784057	7.0
1619575600.797106	7.0
1619575600.810113	7.0
1619575600.825076	7.0
1619575600.838924	8.0
1619575600.853202	8.0
1619575600.867072	8.0
1619575600.880614	9.0
1619575600.894614	9.0
1619575600.907716	9.0
1619575600.921621	8.0
1619575600.935651	9.0
1619575600.949917	9.0
1619575600.96292	9.0
1619575600.975876	9.0
1619575600.989916	9.0
1619575601.003078	9.0
1619575601.016393	9.0
1619575601.031311	6.0
1619575601.045363	4.0
1619575601.059076	2.0
1619575601.073151	3.0
1619575601.086448	2.0
1619575601.100688	3.0
1619575601.115118	3.0
1619575601.129236	3.0
1619575601.144344	4.0
1619575601.158334	3.0
1619575601.173054	5.0
1619575601.187979	4.0
1619575601.202317	5.0
1619575601.216193	5.0
1619575601.229495	5.0
1619575601.243031	5.0
1619575601.256668	5.0
1619575601.270798	6.0
1619575601.285601	6.0
1619575601.299308	6.0
1619575601.312533	6.0
1619575601.3264	6.0
1619575601.340093	8.0
1619575601.353941	7.0
1619575601.36802	7.0
1619575601.381293	7.0
1619575601.395107	8.0
1619575601.408197	7.0
1619575601.421557	8.0
1619575601.435006	8.0
1619575601.448258	9.0
1619575601.46195	9.0
1619575601.476194	8.0
1619575601.490065	9.0
1619575601.504624	9.0
1619575601.518479	9.0
1619575601.53283	10.0
1619575601.547167	9.0
1619575601.560558	10.0
1619575601.574122	9.0
1619575601.588734	9.0
1619575601.602377	9.0
1619575601.616535	4.0
1619575601.629769	2.0
1619575601.644349	3.0
1619575601.658368	3.0
1619575601.672226	4.0
1619575601.686501	3.0
1619575601.700167	3.0
1619575601.713993	3.0
1619575601.728306	4.0
1619575601.741724	4.0
1619575601.755551	4.0
1619575601.768722	4.0
1619575601.781849	5.0
1619575601.794632	5.0
1619575601.808594	5.0
1619575601.822187	5.0
1619575601.83604	7.0
1619575601.849347	6.0
1619575601.863174	7.0
1619575601.876487	6.0
1619575601.890899	8.0
1619575601.904638	7.0
1619575601.918833	8.0
1619575601.932312	8.0
1619575601.946259	7.0
1619575601.959456	7.0
1619575601.973238	8.0
1619575601.987049	8.0
1619575602.000297	8.0
1619575602.014158	9.0
1619575602.028504	9.0
1619575602.042384	9.0
1619575602.055134	8.0
1619575602.068858	9.0
1619575602.082528	9.0
1619575602.096314	9.0
1619575602.110247	9.0
1619575602.123998	9.0
1619575602.137337	8.0
1619575602.151218	8.0
1619575602.165014	6.0
1619575602.179103	3.0
1619575602.193517	1.0
1619575602.207773	2.0
1619575602.22116	2.0
1619575602.235403	3.0
1619575602.249365	2.0
1619575602.262999	2.0
1619575602.277404	3.0
1619575602.291044	3.0
1619575602.304777	4.0
1619575602.319636	4.0
1619575602.333431	4.0
1619575602.34668	5.0
1619575602.360451	5.0
1619575602.374207	5.0
1619575602.38806	5.0
1619575602.402023	5.0
1619575602.415758	5.0
1619575602.429168	6.0
1619575602.442887	6.0
1619575602.456047	7.0
1619575602.469609	7.0
1619575602.484051	7.0
1619575602.498024	7.0
1619575602.511959	7.0
1619575602.525727	8.0
1619575602.539093	8.0
1619575602.552159	8.0
1619575602.565998	7.0
1619575602.57974	8.0
1619575602.59365	10.0
1619575602.607999	9.0
1619575602.622433	8.0
1619575602.636241	8.0
1619575602.649504	10.0
1619575602.664012	10.0
1619575602.67776	10.0
1619575602.692164	9.0
1619575602.706508	9.0
1619575602.720858	9.0
1619575602.734797	9.0
1619575602.749006	8.0
1619575602.763485	7.0
1619575602.776616	2.0
1619575602.790633	2.0
1619575602.805513	2.0
1619575602.819307	2.0
1619575602.832548	3.0
1619575602.847587	4.0
1619575602.861381	4.0
1619575602.87479	4.0
1619575602.888128	4.0
1619575602.901995	5.0
1619575602.916081	5.0
1619575602.93057	6.0
1619575602.944345	5.0
1619575602.958804	6.0
1619575602.971914	6.0
1619575602.98467	7.0
1619575602.999141	6.0
1619575603.012923	7.0
1619575603.026903	6.0
1619575603.040538	7.0
1619575603.054166	6.0
1619575603.067775	7.0
1619575603.081327	7.0
1619575603.095107	8.0
1619575603.109025	8.0
1619575603.12247	8.0
1619575603.135462	8.0
1619575603.148186	8.0
1619575603.162146	9.0
1619575603.17534	8.0
1619575603.189024	10.0
1619575603.202923	10.0
1619575603.217237	8.0
1619575603.230969	10.0
1619575603.244142	9.0
1619575603.258098	9.0
1619575603.272398	9.0
1619575603.287137	8.0
1619575603.300955	7.0
1619575603.314936	7.0
1619575603.32858	2.0
1619575603.342479	2.0
1619575603.356377	3.0
1619575603.370266	3.0
1619575603.384207	2.0
1619575603.39747	1.0
1619575603.411099	4.0
1619575603.424575	3.0
1619575603.438414	4.0
1619575603.452629	3.0
1619575603.465661	3.0
1619575603.479635	4.0
1619575603.493519	5.0
1619575603.506951	5.0
1619575603.521267	5.0
1619575603.534911	6.0
1619575603.548313	6.0
1619575603.562308	5.0
1619575603.575563	5.0
1619575603.589393	6.0
1619575603.603239	7.0
1619575603.616425	7.0
1619575603.630375	7.0
1619575603.64369	8.0
1619575603.656905	7.0
1619575603.67076	7.0
1619575603.684635	7.0
1619575603.698404	8.0
1619575603.712782	8.0
1619575603.726993	8.0
1619575603.741311	8.0
1619575603.75535	9.0
1619575603.769155	9.0
1619575603.78347	9.0
1619575603.797252	10.0
1619575603.810567	9.0
1619575603.82431	9.0
1619575603.838115	9.0
1619575603.851894	10.0
1619575603.865695	9.0
1619575603.879458	9.0
1619575603.893802	9.0
1619575603.908139	9.0
1619575603.922444	6.0
1619575603.936251	3.0
1619575603.9499	3.0
1619575603.963799	4.0
1619575603.977492	1.0
1619575603.990767	3.0
1619575604.004137	2.0
1619575604.017443	3.0
1619575604.031132	4.0
1619575604.044558	3.0
1619575604.058892	4.0
1619575604.071637	4.0
1619575604.085505	4.0
1619575604.098421	5.0
1619575604.111269	6.0
1619575604.125106	5.0
1619575604.139643	5.0
1619575604.153078	5.0
1619575604.167195	6.0
1619575604.181001	6.0
1619575604.19387	6.0
1619575604.209241	7.0
1619575604.222678	6.0
1619575604.236332	6.0
1619575604.249594	8.0
1619575604.263671	7.0
1619575604.27802	8.0
1619575604.291861	7.0
1619575604.305634	8.0
1619575604.319603	8.0
1619575604.332857	8.0
1619575604.347156	8.0
1619575604.361043	9.0
1619575604.375934	9.0
1619575604.390445	9.0
1619575604.405388	9.0
1619575604.419032	9.0
1619575604.433082	9.0
1619575604.446863	8.0
1619575604.460758	8.0
1619575604.474154	8.0
1619575604.489381	3.0
1619575604.50328	3.0
1619575604.517042	1.0
1619575604.530843	3.0
1619575604.545177	3.0
1619575604.559319	2.0
1619575604.573781	2.0
1619575604.5888	3.0
1619575604.603232	3.0
1619575604.617239	4.0
1619575604.631671	3.0
1619575604.646124	4.0
1619575604.660268	4.0
1619575604.674145	5.0
1619575604.688225	4.0
1619575604.702303	6.0
1619575604.716051	5.0
1619575604.730118	6.0
1619575604.743999	6.0
1619575604.758013	7.0
1619575604.772495	6.0
1619575604.786222	7.0
1619575604.800488	7.0
1619575604.814984	7.0
1619575604.828276	7.0
1619575604.84307	8.0
1619575604.857025	9.0
1619575604.87182	8.0
1619575604.885319	8.0
1619575604.899469	7.0
1619575604.912654	9.0
1619575604.927634	9.0
1619575604.941991	9.0
1619575604.956012	8.0
1619575604.969899	10.0
1619575604.984225	10.0
1619575604.998115	9.0
1619575605.012457	8.0
1619575605.027033	10.0
1619575605.040635	8.0
1619575605.05398	9.0
1619575605.068229	5.0
1619575605.082083	4.0
1619575605.096568	2.0
1619575605.110483	2.0
1619575605.124295	3.0
1619575605.138233	2.0
1619575605.152093	3.0
1619575605.16626	3.0
1619575605.180324	3.0
1619575605.194146	4.0
1619575605.207512	5.0
1619575605.22157	4.0
1619575605.235164	5.0
1619575605.250125	4.0
1619575605.263915	5.0
1619575605.278112	6.0
1619575605.292426	5.0
1619575605.306376	6.0
1619575605.32024	6.0
1619575605.335342	6.0
1619575605.348631	6.0
1619575605.362215	7.0
1619575605.375925	7.0
1619575605.390691	8.0
1619575605.403919	7.0
1619575605.417832	8.0
1619575605.432029	8.0
1619575605.44589	8.0
1619575605.460438	8.0
1619575605.475029	9.0
1619575605.489483	9.0
1619575605.502935	8.0
1619575605.516531	9.0
1619575605.531017	10.0
1619575605.544244	9.0
1619575605.558973	9.0
1619575605.573533	8.0
1619575605.587317	8.0
1619575605.601143	1.0
1619575605.615397	2.0
1619575605.62968	3.0
1619575605.644539	3.0
1619575605.65902	3.0
1619575605.672912	2.0
1619575605.687361	2.0
1619575605.701784	3.0
1619575605.715575	2.0
1619575605.729249	4.0
1619575605.742902	3.0
1619575605.756531	4.0
1619575605.770956	4.0
1619575605.785108	4.0
1619575605.798515	4.0
1619575605.81153	5.0
1619575605.824993	5.0
1619575605.83846	6.0
1619575605.852586	6.0
1619575605.866766	7.0
1619575605.881325	7.0
1619575605.894756	7.0
1619575605.909093	7.0
1619575605.922993	6.0
1619575605.936695	8.0
1619575605.950924	7.0
1619575605.96488	8.0
1619575605.97911	9.0
1619575605.993293	8.0
1619575606.008227	8.0
1619575606.022066	8.0
1619575606.036276	9.0
1619575606.050438	8.0
1619575606.06458	8.0
1619575606.078996	10.0
1619575606.092328	9.0
1619575606.10582	10.0
1619575606.119457	9.0
1619575606.13334	9.0
1619575606.146653	8.0
1619575606.161009	8.0
1619575606.175319	6.0
1619575606.18919	4.0
1619575606.202971	3.0
1619575606.21695	2.0
1619575606.230803	2.0
1619575606.244572	3.0
1619575606.259015	3.0
1619575606.272413	2.0
1619575606.286193	3.0
1619575606.299673	4.0
1619575606.313361	4.0
1619575606.326231	3.0
1619575606.339686	5.0
1619575606.352884	4.0
1619575606.366146	5.0
1619575606.379967	5.0
1619575606.394233	6.0
1619575606.408234	5.0
1619575606.421752	6.0
1619575606.436081	6.0
1619575606.449756	6.0
1619575606.463715	6.0
1619575606.478347	7.0
1619575606.492577	7.0
1619575606.50636	7.0
1619575606.520407	7.0
1619575606.534149	7.0
1619575606.547962	7.0
1619575606.562463	8.0
1619575606.576032	9.0
1619575606.590472	8.0
1619575606.603992	7.0
1619575606.617998	8.0
1619575606.631871	9.0
1619575606.646081	9.0
1619575606.659867	10.0
1619575606.673184	10.0
1619575606.687021	9.0
1619575606.70085	10.0
1619575606.714832	8.0
1619575606.728636	10.0
1619575606.741929	9.0
1619575606.755854	6.0
1619575606.76999	4.0
1619575606.784676	2.0
1619575606.798477	3.0
1619575606.812779	3.0
1619575606.827038	2.0
1619575606.840909	3.0
1619575606.854788	2.0
1619575606.86798	4.0
1619575606.881956	2.0
1619575606.895781	4.0
1619575606.909716	4.0
1619575606.923524	4.0
1619575606.936648	4.0
1619575606.950566	6.0
1619575606.964762	5.0
1619575606.97859	4.0
1619575606.992077	5.0
1619575607.005241	5.0
1619575607.018856	6.0
1619575607.032265	6.0
1619575607.046671	6.0
1619575607.0607	6.0
1619575607.075104	8.0
1619575607.088318	6.0
1619575607.102867	7.0
1619575607.117449	7.0
1619575607.132092	8.0
1619575607.146975	8.0
1619575607.160611	8.0
1619575607.174197	8.0
1619575607.188667	9.0
1619575607.202561	9.0
1619575607.216872	8.0
1619575607.232148	10.0
1619575607.246055	10.0
1619575607.260471	9.0
1619575607.274325	9.0
1619575607.288667	9.0
1619575607.304691	10.0
1619575607.317937	9.0
1619575607.331721	9.0
1619575607.344994	9.0
1619575607.359185	3.0
1619575607.373301	2.0
1619575607.387528	3.0
1619575607.401901	2.0
1619575607.415675	3.0
1619575607.429372	3.0
1619575607.443246	3.0
1619575607.458303	4.0
1619575607.471858	3.0
1619575607.48616	4.0
1619575607.501484	4.0
1619575607.514798	5.0
1619575607.528126	4.0
1619575607.542483	5.0
1619575607.556247	5.0
1619575607.569001	6.0
1619575607.582886	5.0
1619575607.59714	6.0
1619575607.610901	6.0
1619575607.624277	6.0
1619575607.638512	7.0
1619575607.652331	7.0
1619575607.666308	8.0
1619575607.680046	7.0
1619575607.693135	8.0
1619575607.706114	7.0
1619575607.719557	8.0
1619575607.73375	9.0
1619575607.747249	8.0
1619575607.761431	10.0
1619575607.774956	10.0
1619575607.788558	9.0
1619575607.80298	9.0
1619575607.817267	9.0
1619575607.831011	10.0
1619575607.8451	10.0
1619575607.858767	9.0
1619575607.872699	8.0
1619575607.886754	8.0
1619575607.900332	8.0
1619575607.914771	1.0
1619575607.928986	2.0
1619575607.942223	2.0
1619575607.956112	1.0
1619575607.969688	3.0
1619575607.984292	3.0
1619575607.997362	2.0
1619575608.01117	3.0
1619575608.025238	3.0
1619575608.039847	3.0
1619575608.053657	3.0
1619575608.068264	5.0
1619575608.082916	4.0
1619575608.096359	4.0
1619575608.11015	5.0
1619575608.122803	5.0
1619575608.135955	5.0
1619575608.148701	6.0
1619575608.162857	6.0
1619575608.176994	6.0
1619575608.190516	6.0
1619575608.204715	6.0
1619575608.21821	8.0
1619575608.232271	8.0
1619575608.245864	8.0
1619575608.259844	7.0
1619575608.273256	8.0
1619575608.287587	9.0
1619575608.300835	8.0
1619575608.314771	9.0
1619575608.329159	9.0
1619575608.342949	9.0
1619575608.356769	9.0
1619575608.370717	8.0
1619575608.384879	10.0
1619575608.398924	10.0
1619575608.412831	8.0
1619575608.426109	8.0
1619575608.440747	8.0
1619575608.45445	5.0
1619575608.468517	3.0
1619575608.48263	1.0
1619575608.497236	2.0
1619575608.510885	3.0
1619575608.524931	1.0
1619575608.538522	3.0
1619575608.551917	3.0
1619575608.566032	4.0
1619575608.580023	3.0
1619575608.59355	4.0
1619575608.60719	4.0
1619575608.621202	5.0
1619575608.635532	4.0
1619575608.649145	5.0
1619575608.662579	5.0
1619575608.675808	5.0
1619575608.688824	5.0
1619575608.70271	6.0
1619575608.716566	5.0
1619575608.730048	6.0
1619575608.744956	7.0
1619575608.759115	6.0
1619575608.772834	6.0
1619575608.787396	7.0
1619575608.801989	7.0
1619575608.816601	8.0
1619575608.830322	9.0
1619575608.844909	8.0
1619575608.85837	8.0
1619575608.87256	9.0
1619575608.886584	9.0
1619575608.900033	9.0
1619575608.913574	9.0
1619575608.927402	8.0
1619575608.941084	9.0
1619575608.954866	9.0
1619575608.969322	10.0
1619575608.983238	9.0
1619575608.997049	8.0
1619575609.010997	10.0
1619575609.024026	9.0
1619575609.03716	8.0
1619575609.05086	4.0
1619575609.063939	2.0
1619575609.077459	2.0
1619575609.091846	3.0
1619575609.105825	3.0
1619575609.118845	4.0
1619575609.132364	3.0
1619575609.146652	3.0
1619575609.160892	3.0
1619575609.174778	4.0
1619575609.188968	4.0
1619575609.202189	5.0
1619575609.216825	4.0
1619575609.230635	5.0
1619575609.245313	5.0
1619575609.259115	5.0
1619575609.273179	6.0
1619575609.287928	6.0
1619575609.302147	7.0
1619575609.316796	6.0
1619575609.331036	6.0
1619575609.345139	7.0
1619575609.359577	8.0
1619575609.373123	8.0
1619575609.387606	9.0
1619575609.401918	8.0
1619575609.415761	7.0
1619575609.430009	8.0
1619575609.443914	8.0
1619575609.457797	9.0
1619575609.471896	8.0
1619575609.48698	9.0
1619575609.50048	9.0
1619575609.513692	9.0
1619575609.527532	9.0
1619575609.541073	9.0
1619575609.554986	9.0
1619575609.569923	9.0
1619575609.584163	9.0
1619575609.598403	9.0
1619575609.611653	3.0
1619575609.625244	2.0
1619575609.639983	2.0
1619575609.654188	1.0
1619575609.668296	2.0
1619575609.682043	2.0
1619575609.695967	1.0
1619575609.710597	2.0
1619575609.724516	1.0
1619575609.738728	3.0
1619575609.751904	0.0
1619575609.765611	3.0
1619575609.77981	2.0
1619575609.793434	0.0
1619575609.808012	2.0
1619575609.821382	3.0
1619575609.834773	1.0
1619575609.848537	3.0
1619575609.862226	3.0
1619575609.875402	2.0
1619575609.888207	3.0
1619575609.901574	2.0
1619575609.915559	2.0
1619575609.928729	2.0
1619575609.943137	3.0
1619575609.956481	3.0
1619575609.97024	4.0
1619575609.98483	5.0
1619575609.999038	3.0
