time	cwnd
1619575828.567372	204.0
1619575828.582085	204.0
1619575828.596637	204.0
1619575828.611612	204.0
1619575828.626374	204.0
1619575828.642203	204.0
1619575828.656449	204.0
1619575828.671404	204.0
1619575828.685961	204.0
1619575828.700913	204.0
1619575828.715477	204.0
1619575828.729436	204.0
1619575828.74543	204.0
1619575828.760481	205.0
1619575828.775503	205.0
1619575828.791501	205.0
1619575828.805502	205.0
1619575828.820108	205.0
1619575828.834367	205.0
1619575828.848402	205.0
1619575828.86188	205.0
1619575828.876849	205.0
1619575828.891307	205.0
1619575828.904745	205.0
1619575828.918947	205.0
1619575828.932937	205.0
1619575828.947945	205.0
1619575828.961429	205.0
1619575828.974831	205.0
1619575828.989327	205.0
1619575829.003494	206.0
1619575829.017578	206.0
1619575829.03132	206.0
1619575829.045338	206.0
1619575829.060443	206.0
1619575829.074661	206.0
1619575829.088705	206.0
1619575829.103221	206.0
1619575829.118778	206.0
1619575829.132781	206.0
1619575829.146823	206.0
1619575829.160624	206.0
1619575829.174142	206.0
1619575829.188009	206.0
1619575829.20206	206.0
1619575829.217095	206.0
1619575829.23109	206.0
1619575829.246579	206.0
1619575829.261096	207.0
1619575829.276109	207.0
1619575829.291205	207.0
1619575829.306103	207.0
1619575829.322047	207.0
1619575829.337052	207.0
1619575829.351296	207.0
1619575829.365602	207.0
1619575829.379837	207.0
1619575829.393706	207.0
1619575829.408552	207.0
1619575829.422304	207.0
1619575829.437302	207.0
1619575829.451293	207.0
1619575829.465292	207.0
1619575829.479444	207.0
1619575829.494378	207.0
1619575829.508624	208.0
1619575829.522877	208.0
1619575829.537376	208.0
1619575829.551918	208.0
1619575829.565393	208.0
1619575829.579388	208.0
1619575829.593392	208.0
1619575829.60748	208.0
1619575829.621487	208.0
1619575829.636526	208.0
1619575829.651485	208.0
1619575829.666581	208.0
1619575829.681507	208.0
1619575829.696478	208.0
1619575829.710619	208.0
1619575829.725608	208.0
1619575829.740588	208.0
1619575829.755542	208.0
1619575829.770605	209.0
1619575829.78558	209.0
1619575829.801097	209.0
1619575829.815125	209.0
1619575829.830289	209.0
1619575829.844518	209.0
1619575829.85855	209.0
1619575829.872208	209.0
1619575829.886273	209.0
1619575829.90156	209.0
1619575829.916572	209.0
1619575829.930641	209.0
1619575829.944672	209.0
1619575829.959587	209.0
1619575829.973831	209.0
1619575829.98751	209.0
1619575830.001667	209.0
1619575830.015791	210.0
1619575830.029806	210.0
1619575830.043857	210.0
1619575830.057889	210.0
1619575830.072898	210.0
1619575830.087166	210.0
1619575830.101171	210.0
1619575830.115869	210.0
1619575830.129877	210.0
1619575830.14394	210.0
1619575830.157921	210.0
1619575830.172328	210.0
1619575830.185939	210.0
1619575830.200927	210.0
1619575830.21495	210.0
1619575830.230045	210.0
1619575830.244971	210.0
1619575830.258951	210.0
1619575830.272983	211.0
1619575830.287048	211.0
1619575830.301036	211.0
1619575830.315082	211.0
1619575830.329071	211.0
1619575830.343358	211.0
1619575830.357102	211.0
1619575830.372118	211.0
1619575830.386211	211.0
1619575830.399607	211.0
1619575830.413389	211.0
1619575830.42747	211.0
1619575830.442343	211.0
1619575830.456426	211.0
1619575830.471381	211.0
1619575830.485428	211.0
1619575830.499388	211.0
1619575830.514493	211.0
1619575830.528911	212.0
1619575830.542951	212.0
1619575830.556946	212.0
1619575830.571252	212.0
1619575830.585921	212.0
1619575830.599912	212.0
1619575830.614585	212.0
1619575830.628713	212.0
1619575830.643158	212.0
1619575830.657133	212.0
1619575830.671015	212.0
1619575830.685229	212.0
1619575830.699047	212.0
1619575830.713215	212.0
1619575830.727443	212.0
1619575830.741735	212.0
1619575830.756638	212.0
1619575830.770865	212.0
1619575830.785475	213.0
1619575830.799132	213.0
1619575830.813495	213.0
1619575830.828707	213.0
1619575830.844831	213.0
1619575830.859949	213.0
1619575830.875105	213.0
1619575830.890383	213.0
1619575830.905047	213.0
1619575830.919723	213.0
1619575830.933401	213.0
1619575830.947707	213.0
1619575830.961612	213.0
1619575830.975151	213.0
1619575830.989571	213.0
1619575831.003986	213.0
1619575831.018233	213.0
1619575831.032551	213.0
1619575831.046422	214.0
1619575831.060782	214.0
1619575831.074451	214.0
1619575831.088997	214.0
1619575831.102892	214.0
1619575831.116941	214.0
1619575831.13029	214.0
1619575831.143823	214.0
1619575831.15856	214.0
1619575831.172919	214.0
1619575831.187264	214.0
1619575831.201124	214.0
1619575831.214506	214.0
1619575831.228316	214.0
1619575831.242123	214.0
1619575831.256824	214.0
1619575831.271244	214.0
1619575831.285616	214.0
1619575831.300612	215.0
1619575831.315113	215.0
1619575831.329491	215.0
1619575831.343007	215.0
1619575831.358295	215.0
1619575831.372102	215.0
1619575831.386302	215.0
1619575831.39991	215.0
1619575831.413578	215.0
1619575831.427875	215.0
1619575831.441474	215.0
1619575831.456122	215.0
1619575831.469403	215.0
1619575831.484638	215.0
1619575831.498868	215.0
1619575831.512277	215.0
1619575831.526338	215.0
1619575831.540468	215.0
1619575831.555943	216.0
1619575831.569559	216.0
1619575831.583162	216.0
1619575831.597593	216.0
1619575831.611168	216.0
1619575831.624829	216.0
1619575831.639012	216.0
1619575831.652836	216.0
1619575831.666484	216.0
1619575831.681617	216.0
1619575831.695828	216.0
1619575831.709397	216.0
1619575831.724105	216.0
1619575831.738007	216.0
1619575831.751837	216.0
1619575831.76615	216.0
1619575831.781071	216.0
1619575831.794896	216.0
1619575831.809328	216.0
1619575831.823638	217.0
1619575831.837233	217.0
1619575831.850934	217.0
1619575831.865186	217.0
1619575831.879624	217.0
1619575831.89348	217.0
1619575831.907387	217.0
1619575831.921395	217.0
1619575831.935959	217.0
1619575831.949626	217.0
1619575831.965015	217.0
1619575831.979636	217.0
1619575831.994649	217.0
1619575832.008995	217.0
1619575832.024203	217.0
1619575832.038785	217.0
1619575832.053767	217.0
1619575832.06895	217.0
1619575832.083733	218.0
1619575832.098556	218.0
1619575832.112699	218.0
1619575832.12793	218.0
1619575832.14227	218.0
1619575832.156385	218.0
1619575832.170214	218.0
1619575832.184355	218.0
1619575832.197949	218.0
1619575832.212121	218.0
1619575832.226495	218.0
1619575832.240114	218.0
1619575832.253676	218.0
1619575832.26807	218.0
1619575832.2817	218.0
1619575832.296089	218.0
1619575832.309693	218.0
1619575832.32414	218.0
1619575832.337713	218.0
1619575832.352111	219.0
1619575832.366679	219.0
1619575832.380618	219.0
1619575832.395239	219.0
1619575832.409826	219.0
1619575832.423931	219.0
1619575832.437396	219.0
1619575832.451753	219.0
1619575832.466472	219.0
1619575832.480565	219.0
1619575832.495016	219.0
1619575832.508525	219.0
1619575832.522963	219.0
1619575832.53697	219.0
1619575832.551203	219.0
1619575832.564994	219.0
1619575832.578579	219.0
1619575832.593893	219.0
1619575832.607947	219.0
1619575832.621987	220.0
1619575832.636489	220.0
1619575832.650683	220.0
1619575832.664808	220.0
1619575832.678862	220.0
1619575832.693277	220.0
1619575832.70695	220.0
1619575832.721429	220.0
1619575832.735105	220.0
1619575832.748941	220.0
1619575832.763518	220.0
1619575832.777226	220.0
1619575832.791498	220.0
1619575832.805471	220.0
1619575832.819932	220.0
1619575832.834382	220.0
1619575832.847916	220.0
1619575832.862615	220.0
1619575832.876343	221.0
1619575832.890738	221.0
1619575832.905879	221.0
1619575832.920901	221.0
1619575832.935414	221.0
1619575832.949161	221.0
1619575832.962785	221.0
1619575832.977207	221.0
1619575832.990965	221.0
1619575833.004626	221.0
1619575833.018784	221.0
1619575833.032629	221.0
1619575833.04662	221.0
1619575833.060938	221.0
1619575833.074573	221.0
1619575833.089312	221.0
1619575833.103079	221.0
1619575833.118105	221.0
1619575833.133859	221.0
1619575833.148264	222.0
1619575833.163422	222.0
1619575833.177796	222.0
1619575833.193008	222.0
1619575833.208164	222.0
1619575833.22337	222.0
1619575833.238001	222.0
1619575833.25303	222.0
1619575833.268055	222.0
1619575833.28277	222.0
1619575833.297028	222.0
1619575833.311457	222.0
1619575833.326606	222.0
1619575833.340141	222.0
1619575833.353805	222.0
1619575833.368147	222.0
1619575833.382621	222.0
1619575833.396987	222.0
1619575833.410592	222.0
1619575833.424915	223.0
1619575833.439399	223.0
1619575833.453891	223.0
1619575833.468301	223.0
1619575833.482658	223.0
1619575833.49707	223.0
1619575833.51069	223.0
1619575833.524367	223.0
1619575833.538813	223.0
1619575833.552773	223.0
1619575833.56658	223.0
1619575833.580646	223.0
1619575833.594567	223.0
1619575833.608403	223.0
1619575833.622542	223.0
1619575833.636185	223.0
1619575833.650561	223.0
1619575833.665227	223.0
1619575833.679344	223.0
1619575833.693299	224.0
1619575833.707767	224.0
1619575833.722713	224.0
1619575833.737104	224.0
1619575833.750833	224.0
1619575833.764413	224.0
1619575833.779295	224.0
1619575833.794046	224.0
1619575833.80889	224.0
1619575833.823387	224.0
1619575833.837873	224.0
1619575833.852195	224.0
1619575833.866587	224.0
1619575833.880884	224.0
1619575833.896035	224.0
1619575833.909874	224.0
1619575833.924258	224.0
1619575833.938194	224.0
1619575833.952295	225.0
1619575833.96681	225.0
1619575833.980608	225.0
1619575833.995365	225.0
1619575834.009487	225.0
1619575834.023409	225.0
1619575834.037678	225.0
1619575834.051751	225.0
1619575834.06611	225.0
1619575834.080575	225.0
1619575834.094204	225.0
1619575834.10857	225.0
1619575834.122425	225.0
1619575834.136618	225.0
1619575834.150385	225.0
1619575834.164576	225.0
1619575834.177923	225.0
1619575834.191462	225.0
1619575834.20585	225.0
1619575834.219483	225.0
1619575834.233835	226.0
1619575834.248232	226.0
1619575834.262013	226.0
1619575834.275576	226.0
1619575834.290144	226.0
1619575834.304534	226.0
1619575834.318114	226.0
1619575834.332537	226.0
1619575834.346784	226.0
1619575834.360859	226.0
1619575834.375645	226.0
1619575834.389541	226.0
1619575834.403194	226.0
1619575834.417488	226.0
1619575834.431888	226.0
1619575834.446305	226.0
1619575834.461443	226.0
1619575834.475909	226.0
1619575834.491165	226.0
1619575834.50639	227.0
1619575834.520676	227.0
1619575834.535924	227.0
1619575834.550339	227.0
1619575834.564657	227.0
1619575834.579113	227.0
1619575834.592811	227.0
1619575834.607128	227.0
1619575834.620768	227.0
1619575834.634765	227.0
1619575834.648373	227.0
1619575834.662762	227.0
1619575834.676681	227.0
1619575834.689986	227.0
1619575834.704668	227.0
1619575834.718421	227.0
1619575834.73307	227.0
1619575834.746668	227.0
1619575834.760385	227.0
1619575834.774371	228.0
1619575834.788995	228.0
1619575834.80266	228.0
1619575834.816326	228.0
1619575834.83102	228.0
1619575834.846197	228.0
1619575834.860139	228.0
1619575834.874507	228.0
1619575834.888595	228.0
1619575834.90322	228.0
1619575834.917034	228.0
1619575834.931038	228.0
1619575834.945295	228.0
1619575834.958975	228.0
1619575834.973153	228.0
1619575834.987292	228.0
1619575835.001636	228.0
1619575835.016875	228.0
1619575835.030842	228.0
1619575835.045192	228.0
1619575835.059568	229.0
1619575835.073882	229.0
1619575835.088768	229.0
1619575835.103159	229.0
1619575835.117489	229.0
1619575835.131865	229.0
1619575835.146274	229.0
1619575835.160642	229.0
1619575835.175172	229.0
1619575835.189664	229.0
1619575835.204086	229.0
1619575835.218101	229.0
1619575835.231748	229.0
1619575835.246891	229.0
1619575835.26049	229.0
1619575835.275123	229.0
1619575835.289638	229.0
1619575835.304443	229.0
1619575835.318791	229.0
1619575835.332508	230.0
1619575835.346515	230.0
1619575835.360724	230.0
1619575835.374625	230.0
1619575835.390404	230.0
1619575835.404686	230.0
1619575835.418405	230.0
1619575835.432717	230.0
1619575835.446982	230.0
1619575835.460738	230.0
1619575835.474388	230.0
1619575835.487968	230.0
1619575835.502748	230.0
1619575835.516988	230.0
1619575835.530688	230.0
1619575835.545171	230.0
1619575835.559444	230.0
1619575835.573447	230.0
1619575835.588216	230.0
1619575835.602184	230.0
1619575835.616353	231.0
1619575835.629908	231.0
1619575835.644369	231.0
1619575835.658208	231.0
1619575835.672559	231.0
1619575835.686171	231.0
1619575835.699758	231.0
1619575835.714021	231.0
1619575835.727667	231.0
1619575835.742495	231.0
1619575835.756561	231.0
1619575835.770956	231.0
1619575835.785202	231.0
1619575835.798727	231.0
1619575835.812624	231.0
1619575835.826171	231.0
1619575835.840877	231.0
1619575835.855587	231.0
1619575835.871189	231.0
1619575835.886037	232.0
1619575835.900776	232.0
1619575835.916173	232.0
1619575835.930112	232.0
1619575835.944643	232.0
1619575835.958479	232.0
1619575835.972377	232.0
1619575835.987036	232.0
1619575836.002204	232.0
1619575836.016885	232.0
1619575836.030425	232.0
1619575836.044163	232.0
1619575836.057856	232.0
1619575836.071867	232.0
1619575836.085511	232.0
1619575836.099604	232.0
1619575836.11435	232.0
1619575836.128171	232.0
1619575836.144108	232.0
1619575836.158935	232.0
1619575836.173035	233.0
1619575836.186893	233.0
1619575836.201556	233.0
1619575836.215274	233.0
1619575836.229149	233.0
1619575836.24378	233.0
1619575836.258375	233.0
1619575836.273769	233.0
1619575836.288297	233.0
1619575836.302145	233.0
1619575836.317643	233.0
1619575836.332317	233.0
1619575836.347608	233.0
1619575836.36272	233.0
1619575836.377495	233.0
1619575836.391893	233.0
1619575836.405726	233.0
1619575836.421094	233.0
1619575836.434991	233.0
1619575836.449031	233.0
1619575836.462903	234.0
1619575836.476948	234.0
1619575836.490698	234.0
1619575836.505909	234.0
1619575836.520763	234.0
1619575836.534628	234.0
1619575836.549193	234.0
1619575836.562363	234.0
1619575836.576327	234.0
1619575836.590403	234.0
1619575836.604782	234.0
1619575836.618782	234.0
1619575836.632705	234.0
1619575836.646597	234.0
1619575836.660737	234.0
1619575836.67452	234.0
1619575836.689442	234.0
1619575836.703225	234.0
1619575836.717544	234.0
1619575836.73159	234.0
1619575836.745632	235.0
1619575836.759372	235.0
1619575836.772796	235.0
1619575836.786883	235.0
1619575836.800577	235.0
1619575836.814264	235.0
1619575836.827565	235.0
1619575836.841512	235.0
1619575836.85595	235.0
1619575836.869656	235.0
1619575836.883922	235.0
1619575836.897715	235.0
1619575836.911411	235.0
1619575836.924935	235.0
1619575836.939209	235.0
1619575836.954392	235.0
1619575836.968114	235.0
1619575836.982735	235.0
1619575836.996437	235.0
1619575837.012048	235.0
1619575837.026782	236.0
1619575837.041086	236.0
1619575837.054791	236.0
1619575837.068472	236.0
1619575837.082906	236.0
1619575837.096421	236.0
1619575837.110849	236.0
1619575837.125245	236.0
1619575837.13911	236.0
1619575837.153436	236.0
1619575837.166616	236.0
1619575837.181343	236.0
1619575837.195154	236.0
1619575837.209	236.0
1619575837.223446	236.0
1619575837.237298	236.0
1619575837.251188	236.0
1619575837.264619	236.0
1619575837.279543	236.0
1619575837.294293	236.0
1619575837.308271	237.0
1619575837.322582	237.0
1619575837.337253	237.0
1619575837.351676	237.0
1619575837.366244	237.0
1619575837.380321	237.0
1619575837.393892	237.0
1619575837.408332	237.0
1619575837.422683	237.0
1619575837.436407	237.0
1619575837.449758	237.0
1619575837.463205	237.0
1619575837.477652	237.0
1619575837.491321	237.0
1619575837.504923	237.0
1619575837.519331	237.0
1619575837.53337	237.0
1619575837.547488	237.0
1619575837.563839	237.0
1619575837.578112	237.0
1619575837.592831	238.0
1619575837.607191	238.0
1619575837.623015	238.0
1619575837.637828	238.0
1619575837.652037	238.0
1619575837.666371	238.0
1619575837.680793	238.0
1619575837.695818	238.0
1619575837.710175	238.0
1619575837.724356	238.0
1619575837.738262	238.0
1619575837.753325	238.0
1619575837.767223	238.0
1619575837.78103	238.0
1619575837.794798	238.0
1619575837.80911	238.0
1619575837.82331	238.0
1619575837.837249	238.0
1619575837.852149	238.0
1619575837.865476	238.0
1619575837.879309	239.0
1619575837.893193	239.0
1619575837.906789	239.0
1619575837.921058	239.0
1619575837.934599	239.0
1619575837.948896	239.0
1619575837.962609	239.0
1619575837.978022	239.0
1619575837.992443	239.0
1619575838.006358	239.0
1619575838.020354	239.0
1619575838.034564	239.0
1619575838.049419	239.0
1619575838.064096	239.0
1619575838.077937	239.0
1619575838.092379	239.0
1619575838.107089	239.0
1619575838.121307	239.0
1619575838.134824	239.0
1619575838.149044	239.0
1619575838.163579	239.0
1619575838.177622	240.0
1619575838.19159	240.0
1619575838.205304	240.0
1619575838.218873	240.0
1619575838.232835	240.0
1619575838.246815	240.0
1619575838.260598	240.0
1619575838.274987	240.0
1619575838.289373	240.0
1619575838.303385	240.0
1619575838.316957	240.0
1619575838.331968	240.0
1619575838.346016	240.0
1619575838.359864	240.0
1619575838.373646	240.0
1619575838.387574	240.0
1619575838.400974	240.0
1619575838.415235	240.0
1619575838.429051	240.0
1619575838.442696	240.0
1619575838.456976	240.0
1619575838.470859	241.0
1619575838.484819	241.0
1619575838.498672	241.0
1619575838.512942	241.0
1619575838.526357	241.0
1619575838.540299	241.0
1619575838.554111	241.0
1619575838.568091	241.0
1619575838.582002	241.0
1619575838.596337	241.0
1619575838.610347	241.0
1619575838.624002	241.0
1619575838.638328	241.0
1619575838.651725	241.0
1619575838.665144	241.0
1619575838.679017	241.0
1619575838.692686	241.0
1619575838.70662	241.0
1619575838.720109	241.0
1619575838.734234	241.0
1619575838.748463	241.0
1619575838.761539	242.0
1619575838.775746	242.0
1619575838.789681	242.0
1619575838.804363	242.0
1619575838.818727	242.0
1619575838.833908	242.0
1619575838.848017	242.0
1619575838.861734	242.0
1619575838.876278	242.0
1619575838.890145	242.0
1619575838.904522	242.0
1619575838.918459	242.0
1619575838.932674	242.0
1619575838.946001	242.0
1619575838.959829	242.0
1619575838.974092	242.0
1619575838.988508	242.0
1619575839.002808	242.0
1619575839.016778	242.0
1619575839.030222	242.0
1619575839.044744	243.0
1619575839.058552	243.0
1619575839.073003	243.0
1619575839.086948	243.0
1619575839.101477	243.0
1619575839.115028	243.0
1619575839.129654	243.0
1619575839.143409	243.0
1619575839.157503	243.0
1619575839.170879	243.0
1619575839.1841	243.0
1619575839.198383	243.0
1619575839.212346	243.0
1619575839.226544	243.0
1619575839.240293	243.0
1619575839.254156	243.0
1619575839.268365	243.0
1619575839.282098	243.0
1619575839.296718	243.0
1619575839.311133	243.0
1619575839.325657	243.0
1619575839.339491	244.0
1619575839.353647	244.0
1619575839.368069	244.0
1619575839.382531	244.0
1619575839.396107	244.0
1619575839.410031	244.0
1619575839.423559	244.0
1619575839.437818	244.0
1619575839.451661	244.0
1619575839.466706	244.0
1619575839.48066	244.0
1619575839.496266	244.0
1619575839.510771	244.0
1619575839.524694	244.0
1619575839.539752	244.0
1619575839.553908	244.0
1619575839.569774	244.0
1619575839.58415	244.0
1619575839.59829	244.0
1619575839.612106	244.0
1619575839.626141	244.0
1619575839.640534	245.0
1619575839.654438	245.0
1619575839.668823	245.0
1619575839.682747	245.0
1619575839.697773	245.0
1619575839.713007	245.0
1619575839.727443	245.0
1619575839.742506	245.0
1619575839.756355	245.0
1619575839.771409	245.0
1619575839.786513	245.0
1619575839.801358	245.0
1619575839.815392	245.0
1619575839.829758	245.0
1619575839.8442	245.0
1619575839.857863	245.0
1619575839.872275	245.0
1619575839.885721	245.0
1619575839.899943	245.0
1619575839.914508	245.0
1619575839.927792	245.0
1619575839.942557	246.0
1619575839.956486	246.0
1619575839.971233	246.0
1619575839.985844	246.0
1619575840.00173	246.0
1619575840.018127	246.0
1619575840.0324	246.0
1619575840.048012	246.0
1619575840.061882	246.0
1619575840.076288	246.0
1619575840.090349	246.0
1619575840.104608	246.0
1619575840.118647	246.0
1619575840.133024	246.0
1619575840.147454	246.0
1619575840.161974	246.0
1619575840.176941	246.0
1619575840.191348	246.0
1619575840.206268	246.0
1619575840.221309	246.0
1619575840.235612	247.0
1619575840.24975	247.0
1619575840.264164	247.0
1619575840.2779	247.0
1619575840.291318	247.0
1619575840.305602	247.0
1619575840.319491	247.0
1619575840.332828	247.0
1619575840.34732	247.0
1619575840.360688	247.0
1619575840.374951	247.0
1619575840.389149	247.0
1619575840.403495	247.0
1619575840.417334	247.0
1619575840.432124	247.0
1619575840.445893	247.0
1619575840.460445	247.0
1619575840.474975	247.0
1619575840.489939	247.0
1619575840.504919	247.0
1619575840.519407	247.0
1619575840.533836	248.0
1619575840.548187	248.0
1619575840.563446	248.0
1619575840.578607	248.0
1619575840.594115	248.0
1619575840.609096	248.0
1619575840.624869	248.0
1619575840.638131	248.0
1619575840.652051	248.0
1619575840.665519	248.0
1619575840.679578	248.0
1619575840.694041	248.0
1619575840.708511	248.0
1619575840.723377	248.0
1619575840.737684	248.0
1619575840.752251	248.0
1619575840.767373	248.0
1619575840.781971	248.0
1619575840.796795	248.0
1619575840.812362	248.0
1619575840.828088	249.0
1619575840.842187	249.0
1619575840.856389	249.0
1619575840.871027	249.0
1619575840.884538	249.0
1619575840.899071	249.0
1619575840.912886	249.0
1619575840.927501	249.0
1619575840.941955	249.0
1619575840.956754	249.0
1619575840.970594	249.0
1619575840.984629	249.0
1619575840.999194	249.0
1619575841.014882	249.0
1619575841.028967	249.0
1619575841.042819	249.0
1619575841.057988	249.0
1619575841.072056	249.0
1619575841.086042	249.0
1619575841.100304	249.0
1619575841.114394	249.0
1619575841.129146	249.0
1619575841.143051	250.0
1619575841.157281	250.0
1619575841.171268	250.0
1619575841.184839	250.0
1619575841.198677	250.0
1619575841.212468	250.0
1619575841.226504	250.0
1619575841.24068	250.0
1619575841.254681	250.0
1619575841.268764	250.0
1619575841.282241	250.0
1619575841.295656	250.0
1619575841.309963	250.0
1619575841.324487	250.0
1619575841.338303	250.0
1619575841.352542	250.0
1619575841.366711	250.0
1619575841.381445	250.0
1619575841.395596	250.0
1619575841.409591	250.0
1619575841.423242	250.0
1619575841.437056	251.0
1619575841.450885	251.0
1619575841.465591	251.0
1619575841.479886	251.0
1619575841.493918	251.0
1619575841.507744	251.0
1619575841.522	251.0
1619575841.536339	251.0
1619575841.551051	251.0
1619575841.565866	251.0
1619575841.579606	251.0
1619575841.59319	251.0
1619575841.607864	251.0
1619575841.621582	251.0
1619575841.635321	251.0
1619575841.649953	251.0
1619575841.664627	251.0
1619575841.678706	251.0
1619575841.692876	251.0
1619575841.707306	251.0
1619575841.721296	251.0
1619575841.735456	251.0
1619575841.749406	252.0
1619575841.764107	252.0
1619575841.77776	252.0
1619575841.791846	252.0
1619575841.805331	252.0
1619575841.819104	252.0
1619575841.833263	252.0
1619575841.847524	252.0
1619575841.861606	252.0
1619575841.876145	252.0
1619575841.89125	252.0
1619575841.905474	252.0
1619575841.91995	252.0
1619575841.934898	252.0
1619575841.949665	252.0
1619575841.964543	252.0
1619575841.979693	252.0
1619575841.994254	252.0
1619575842.009489	252.0
1619575842.024679	252.0
1619575842.039242	252.0
1619575842.0532	253.0
1619575842.067924	253.0
1619575842.082017	253.0
1619575842.096135	253.0
1619575842.109718	253.0
1619575842.123799	253.0
1619575842.137282	253.0
1619575842.151388	253.0
1619575842.165353	253.0
1619575842.178906	253.0
1619575842.192932	253.0
1619575842.206937	253.0
1619575842.221188	253.0
1619575842.235375	253.0
1619575842.249235	253.0
1619575842.262736	253.0
1619575842.276298	253.0
1619575842.290058	253.0
1619575842.304566	253.0
1619575842.31838	253.0
1619575842.332237	253.0
1619575842.345725	253.0
1619575842.359473	254.0
1619575842.373247	254.0
1619575842.387361	254.0
1619575842.401508	254.0
1619575842.414866	254.0
1619575842.4287	254.0
1619575842.442813	254.0
1619575842.457074	254.0
1619575842.470705	254.0
1619575842.484736	254.0
1619575842.498975	254.0
1619575842.513022	254.0
1619575842.526571	254.0
1619575842.540857	254.0
1619575842.554975	254.0
1619575842.568863	254.0
1619575842.582733	254.0
1619575842.597194	254.0
1619575842.611038	254.0
1619575842.624808	254.0
1619575842.637984	254.0
1619575842.652358	254.0
1619575842.667359	255.0
1619575842.681905	255.0
1619575842.696122	255.0
1619575842.710442	255.0
1619575842.72438	255.0
1619575842.737962	255.0
1619575842.751794	255.0
1619575842.766134	255.0
1619575842.780246	255.0
1619575842.800134	255.0
1619575842.814127	255.0
1619575842.82949	255.0
1619575842.843774	255.0
1619575842.858223	255.0
1619575842.87247	255.0
1619575842.886999	255.0
1619575842.901251	255.0
1619575842.915551	255.0
1619575842.929917	255.0
1619575842.943843	255.0
1619575842.958205	255.0
1619575842.972352	256.0
1619575842.986966	256.0
1619575843.000667	256.0
1619575843.015397	256.0
1619575843.029356	256.0
1619575843.043815	256.0
1619575843.057723	256.0
1619575843.072905	256.0
1619575843.087019	256.0
1619575843.101218	256.0
1619575843.115063	256.0
1619575843.12923	256.0
1619575843.143219	256.0
1619575843.157376	256.0
1619575843.172265	256.0
1619575843.186925	256.0
1619575843.202009	256.0
1619575843.217746	256.0
1619575843.232441	256.0
1619575843.247722	256.0
1619575843.26162	256.0
1619575843.275909	256.0
1619575843.290419	257.0
1619575843.30449	257.0
1619575843.317998	257.0
1619575843.332247	257.0
1619575843.346652	257.0
1619575843.360041	257.0
1619575843.37464	257.0
1619575843.388206	257.0
1619575843.402211	257.0
1619575843.416309	257.0
1619575843.430043	257.0
1619575843.444394	257.0
1619575843.458237	257.0
1619575843.4723	257.0
1619575843.485764	257.0
1619575843.499254	257.0
1619575843.513453	257.0
1619575843.527616	257.0
1619575843.542074	257.0
1619575843.555929	257.0
1619575843.570221	257.0
1619575843.58389	257.0
1619575843.598448	258.0
1619575843.612466	258.0
1619575843.626412	258.0
1619575843.640381	258.0
1619575843.654666	258.0
1619575843.66861	258.0
1619575843.682307	258.0
1619575843.697071	258.0
1619575843.711254	258.0
1619575843.7246	258.0
1619575843.738963	258.0
1619575843.753326	258.0
1619575843.768452	258.0
1619575843.783022	258.0
1619575843.79749	258.0
1619575843.812035	258.0
1619575843.826857	258.0
1619575843.841379	258.0
1619575843.856498	258.0
1619575843.871659	258.0
1619575843.886216	258.0
1619575843.901142	258.0
1619575843.914894	259.0
1619575843.929002	259.0
1619575843.943042	259.0
1619575843.957143	259.0
1619575843.970701	259.0
1619575843.985104	259.0
1619575843.99876	259.0
1619575844.012721	259.0
1619575844.026256	259.0
1619575844.041324	259.0
1619575844.056338	259.0
1619575844.070426	259.0
1619575844.085969	259.0
1619575844.100608	259.0
1619575844.116036	259.0
1619575844.130829	259.0
1619575844.146547	259.0
1619575844.160481	259.0
1619575844.174509	259.0
1619575844.18908	259.0
1619575844.203371	259.0
1619575844.218251	260.0
1619575844.232542	260.0
1619575844.248111	260.0
1619575844.262966	260.0
1619575844.278129	260.0
1619575844.29256	260.0
1619575844.306533	260.0
1619575844.322292	260.0
1619575844.337259	260.0
1619575844.352218	260.0
1619575844.367084	260.0
1619575844.382047	260.0
1619575844.395892	260.0
1619575844.410175	260.0
1619575844.424963	260.0
1619575844.438502	260.0
1619575844.453146	260.0
1619575844.467732	260.0
1619575844.482309	260.0
1619575844.496393	260.0
1619575844.510561	260.0
1619575844.525505	260.0
1619575844.539501	261.0
1619575844.553729	261.0
1619575844.569546	261.0
1619575844.584229	261.0
1619575844.598107	261.0
1619575844.613013	261.0
1619575844.627596	261.0
1619575844.642233	261.0
1619575844.656876	261.0
1619575844.671469	261.0
1619575844.686636	261.0
1619575844.70288	261.0
1619575844.717182	261.0
1619575844.732133	261.0
1619575844.746864	261.0
1619575844.761245	261.0
1619575844.775921	261.0
1619575844.7903	261.0
1619575844.804611	261.0
1619575844.818258	261.0
1619575844.831734	261.0
1619575844.845513	261.0
1619575844.858861	262.0
1619575844.873053	262.0
1619575844.887642	262.0
1619575844.902552	262.0
1619575844.916074	262.0
1619575844.930146	262.0
1619575844.944788	262.0
1619575844.958196	262.0
1619575844.972281	262.0
1619575844.986849	262.0
1619575845.000913	262.0
1619575845.014471	262.0
1619575845.029056	262.0
1619575845.043135	262.0
1619575845.057204	262.0
1619575845.070864	262.0
1619575845.084907	262.0
1619575845.099101	262.0
1619575845.112516	262.0
1619575845.126558	262.0
1619575845.140116	262.0
1619575845.153532	262.0
1619575845.167027	263.0
1619575845.180719	263.0
1619575845.194494	263.0
